%ERS4 N2O fluxes for plot 2 year 2024
% Year, Date, Plot,N2O flux, flux_l, grad, K, u*, cup1, H, Ts,int_z_l,int_z_u,d, z0, fetch_intake_big,fetch_intake_small,BL, Filter, TGA_F,u* info
% , doy, ,ng N2O-N/(m2s), ng N2O-N/(m2s), ng/m3, m2/s, m/s,m/s, W/m2,oC,m,m,m,m,m,m, , ,
2024.000000,2.208333,2.000000,46.825803,46.825803,208.821124,0.112119,0.410540,5.278000,2.238217,270.802000,0.513000,1.013000,0.050000,0.005000,122.597547,122.597547,92.600000,%         ,,%      
2024.000000,2.291667,2.000000,-46.071291,-46.071291,-224.976135,0.102392,0.374920,5.088000,-1.487308,270.961000,0.513000,1.013000,0.050000,0.005000,115.030687,115.030687,92.600000,%         ,,%      
2024.000000,2.375000,2.000000,-60.038395,-60.038395,-228.177941,0.131560,0.481726,5.537000,0.340338,271.159000,0.513000,1.013000,0.050000,0.005000,115.030687,115.030687,92.600000,%         ,,%      
2024.000000,2.458333,2.000000,-36.385947,-36.385947,-136.871351,0.132920,0.486705,6.665000,15.243360,271.162000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,%         ,,%      
2024.000000,2.541667,2.000000,-2.864261,-2.864261,-12.181996,0.117561,0.430466,5.752000,13.707030,272.239000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,%         ,,%      
2024.000000,2.625000,2.000000,8.693030,8.693030,38.029845,0.114292,0.418496,6.128000,-0.394620,272.307000,0.513000,1.013000,0.050000,0.005000,115.030687,115.030687,92.600000,%         ,,%      
2024.000000,2.708333,2.000000,35.615167,35.615167,170.243553,0.104601,0.383009,5.445000,-4.613295,271.909000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,%         ,,%      
2024.000000,2.791667,2.000000,20.222819,20.222819,101.642672,0.099480,0.364259,5.128000,-5.971352,271.993000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,%         ,,%      
2024.000000,2.875000,2.000000,17.219509,17.219509,75.622359,0.113852,0.416884,5.529000,-3.433367,272.012000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,%         ,,%      
2024.000000,2.958333,2.000000,-6.776949,-6.776949,-30.849004,0.109841,0.402196,5.247000,5.091387,272.257000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,%         ,,%      
2024.000000,3.041667,2.000000,-19.019471,-19.019471,-99.619361,0.095461,0.349542,4.540000,3.586149,274.264000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,%         ,,%      
2024.000000,3.125000,2.000000,NaN,NaN,45.497912,NaN,NaN,4.086000,4.042746,NaN,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,% low winds,,%      
2024.000000,3.208333,2.000000,NaN,NaN,6.365567,NaN,NaN,3.429000,2.000378,NaN,0.513000,1.013000,0.050000,0.005000,115.030687,115.030687,92.600000,% low winds,,%      
2024.000000,3.291667,2.000000,NaN,NaN,119.824726,NaN,NaN,3.135000,-0.571937,NaN,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,% low winds,,%      
2024.000000,3.375000,2.000000,NaN,NaN,-45.220360,NaN,NaN,3.361000,2.960676,NaN,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,% low winds,,%      
2024.000000,3.458333,2.000000,NaN,NaN,129.446831,NaN,NaN,3.385000,NaN,NaN,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,% low winds,,%      
2024.000000,3.541667,2.000000,NaN,NaN,87.267417,NaN,NaN,3.764000,NaN,274.029000,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,% low winds,,%      
2024.000000,3.625000,2.000000,NaN,NaN,115.952307,NaN,NaN,3.820000,NaN,NaN,0.513000,1.013000,0.050000,0.005000,157.134840,157.134840,92.600000,% low winds,,%      
2024.000000,3.708333,2.000000,NaN,NaN,36.235822,NaN,NaN,2.649000,NaN,NaN,0.513000,1.013000,0.050000,0.005000,122.597547,122.597547,92.600000,% low winds,,%      
2024.000000,3.791667,2.000000,NaN,NaN,91.713825,NaN,NaN,3.156000,NaN,NaN,0.513000,1.013000,0.050000,0.005000,111.535538,111.535538,92.600000,% low winds,,%      
2024.000000,3.875000,2.000000,NaN,NaN,50.621979,NaN,NaN,2.911000,NaN,NaN,0.513000,1.013000,0.050000,0.005000,115.030687,115.030687,92.600000,% low winds,,%      
2024.000000,3.958333,2.000000,NaN,NaN,18.219697,NaN,NaN,4.390000,NaN,NaN,0.513000,1.013000,0.050000,0.005000,129.256137,129.256137,92.600000,% low winds,,%      
2024.000000,4.041667,2.000000,NaN,NaN,-47.315242,NaN,NaN,3.251000,NaN,272.315000,0.513000,1.013000,0.050000,0.005000,129.256137,129.256137,92.600000,% low winds,,%      
2024.000000,4.125000,2.000000,NaN,NaN,74.260681,NaN,NaN,5.444000,NaN,269.783000,0.513000,1.013000,0.050000,0.005000,115.867700,115.867700,92.600000,% low winds,,%      
2024.000000,4.208333,2.000000,NaN,NaN,55.578543,NaN,NaN,5.309000,NaN,268.568000,0.513000,1.013000,0.050000,0.005000,115.867700,115.867700,92.600000,% low winds,,%      
2024.000000,4.291667,2.000000,NaN,NaN,-36.267107,NaN,NaN,4.655000,NaN,266.565000,0.513000,1.013000,0.050000,0.005000,115.867700,115.867700,92.600000,% low winds,,%      
2024.000000,4.375000,2.000000,NaN,NaN,19.620515,NaN,NaN,4.360000,NaN,265.410000,0.513000,1.013000,0.050000,0.005000,129.256137,129.256137,92.600000,% low winds,,%      
2024.000000,4.458333,2.000000,NaN,NaN,NaN,NaN,NaN,4.540000,45.870110,NaN,0.513000,1.013000,0.050000,0.005000,129.256137,129.256137,92.600000,% tga filt,% stdev of conc high,%      
2024.000000,4.541667,2.000000,3.266086,3.266086,21.911204,0.074530,0.287537,4.096000,23.709100,266.952000,0.427975,0.927975,0.050000,0.005000,141.773581,141.773581,75.595000,%         ,,%      
2024.000000,4.625000,2.000000,-29.961211,-29.961211,-237.922384,0.062964,0.265597,4.519000,13.877970,267.482000,0.427409,0.927409,0.050000,0.005000,141.865037,141.865037,75.481800,%         ,,%      
2024.000000,4.708333,2.000000,NaN,NaN,NaN,0.046512,0.196397,4.047000,2.068761,268.142000,0.426842,0.926842,0.050000,0.005000,141.956772,141.956772,75.368400,% tga filt,,%      
2024.000000,4.791667,2.000000,NaN,NaN,NaN,0.027143,0.114729,1.615000,0.519074,268.119000,0.426276,0.926276,0.050000,0.005000,134.730881,134.730881,75.255200,% tga filt,,%      
2024.000000,4.875000,2.000000,NaN,NaN,NaN,0.039747,0.168174,2.447000,-0.637530,268.567000,0.425710,0.925710,0.050000,0.005000,134.817962,134.817962,75.142000,% tga filt,,%      
2024.000000,4.958333,2.000000,NaN,NaN,NaN,0.065719,0.278348,3.722000,-3.733876,269.293000,0.425143,0.925143,0.050000,0.005000,126.578801,126.578801,75.028600,% tga filt,,%      
2024.000000,5.041667,2.000000,NaN,NaN,NaN,0.071106,0.301471,4.337000,-3.288518,269.258000,0.424577,0.924577,0.050000,0.005000,126.660719,126.660719,74.915400,% tga filt,,%      
2024.000000,5.125000,2.000000,NaN,NaN,NaN,0.068238,0.289603,3.826000,-2.941065,268.952000,0.424011,0.924011,0.050000,0.005000,122.891729,122.891729,74.802200,% tga filt,,%      
2024.000000,5.208333,2.000000,NaN,NaN,NaN,0.062240,0.264420,4.006000,-2.388543,269.082000,0.423444,0.923444,0.050000,0.005000,122.971504,122.971504,74.688800,% tga filt,,%      
2024.000000,5.291667,2.000000,NaN,NaN,NaN,0.077543,0.329767,3.926000,-2.378407,269.117000,0.422878,0.922878,0.050000,0.005000,126.907255,126.907255,74.575600,% tga filt,,%      
2024.000000,5.375000,2.000000,NaN,NaN,NaN,0.067860,0.288884,4.011000,-1.204905,269.612000,0.422312,0.922312,0.050000,0.005000,135.343131,135.343131,74.462400,% tga filt,,%      
2024.000000,5.458333,2.000000,NaN,NaN,NaN,0.063203,0.269336,4.107000,10.944940,269.921000,0.421745,0.921745,0.050000,0.005000,123.211171,123.211171,74.349000,% tga filt,,%      
2024.000000,5.541667,2.000000,NaN,NaN,NaN,0.080062,0.341531,4.549000,12.868140,270.443000,0.421179,0.921179,0.050000,0.005000,123.291221,123.291221,74.235800,% tga filt,,%      
2024.000000,5.625000,2.000000,NaN,NaN,NaN,0.077244,0.329847,4.575000,6.293797,270.822000,0.420612,0.920612,0.050000,0.005000,127.237565,127.237565,74.122400,% tga filt,,%      
2024.000000,5.708333,2.000000,NaN,NaN,NaN,0.053051,0.226773,3.433000,-2.228974,270.865000,0.420046,0.920046,0.050000,0.005000,123.451775,123.451775,74.009200,% tga filt,,%      
2024.000000,5.791667,2.000000,NaN,NaN,NaN,0.039113,0.167363,2.414000,-3.537723,270.806000,0.419480,0.919480,0.050000,0.005000,123.532137,123.532137,73.896000,% tga filt,,%      
2024.000000,5.875000,2.000000,NaN,NaN,NaN,0.020095,0.092186,1.571000,-1.015419,270.708000,0.418913,0.918913,0.050000,0.005000,123.695043,123.695043,73.782600,% tga filt,,%      
2024.000000,5.958333,2.000000,NaN,NaN,NaN,0.011817,0.055108,0.538000,-0.267794,270.891000,0.418347,0.918347,0.050000,0.005000,96.570521,96.570521,73.669400,% tga filt,,%      
2024.000000,6.041667,2.000000,NaN,NaN,NaN,0.033751,0.144867,1.756000,-1.076758,270.926000,0.417781,0.917781,0.050000,0.005000,90.669178,90.669178,73.556200,% tga filt,,%      
2024.000000,6.125000,2.000000,NaN,NaN,NaN,0.033306,0.143108,1.806000,-1.156404,270.761000,0.417214,0.917214,0.050000,0.005000,106.984976,106.984976,73.442800,% tga filt,,%      
2024.000000,6.208333,2.000000,NaN,NaN,NaN,0.013816,0.064720,1.378000,-0.442886,270.535000,0.416648,0.916648,0.050000,0.005000,90.151450,90.151450,73.329600,% tga filt,,%      
2024.000000,6.291667,2.000000,NaN,NaN,NaN,0.019788,0.092080,1.679000,-1.156876,270.526000,0.416081,0.916081,0.050000,0.005000,90.210470,90.210470,73.216200,% tga filt,,%      
2024.000000,6.375000,2.000000,NaN,NaN,NaN,0.031378,0.135242,2.968000,0.824064,270.744000,0.415515,0.915515,0.050000,0.005000,90.269462,90.269462,73.103000,% tga filt,,%      
2024.000000,6.458333,2.000000,NaN,NaN,NaN,NaN,NaN,6.143000,7.395244,271.993000,0.414949,0.914949,0.050000,0.005000,104.641624,104.641624,72.989800,% tga filt,,%      
2024.000000,6.541667,2.000000,NaN,NaN,NaN,0.070634,0.305071,6.167000,5.984384,272.867000,0.414382,0.914382,0.050000,0.005000,104.710265,104.710265,72.876400,% tga filt,,%      
2024.000000,6.625000,2.000000,NaN,NaN,NaN,0.068261,0.295131,6.361000,-4.325474,273.129000,0.413816,0.913816,0.050000,0.005000,104.778874,104.778874,72.763200,% tga filt,,%      
2024.000000,6.708333,2.000000,NaN,NaN,NaN,0.050447,0.218336,4.912000,-4.241395,272.842000,0.413250,0.913250,0.050000,0.005000,104.847574,104.847574,72.650000,% tga filt,,%      
2024.000000,6.791667,2.000000,NaN,NaN,NaN,NaN,NaN,3.539000,-1.989094,272.008000,0.412683,0.912683,0.050000,0.005000,76.804198,76.804198,72.536600,% tga filt,,%      
2024.000000,6.875000,2.000000,NaN,NaN,NaN,NaN,NaN,3.839000,NaN,271.120000,0.412117,0.912117,0.050000,0.005000,81.910213,81.910213,72.423400,% tga filt,,%      
2024.000000,6.958333,2.000000,NaN,NaN,NaN,NaN,NaN,2.669000,2.692451,270.141000,0.411550,0.911550,0.050000,0.005000,81.964119,81.964119,72.310000,% tga filt,,%      
2024.000000,7.041667,2.000000,NaN,NaN,NaN,NaN,NaN,2.773000,1.084849,270.085000,0.410984,0.910984,0.050000,0.005000,74.617495,74.617495,72.196800,% tga filt,,%      
2024.000000,7.125000,2.000000,NaN,NaN,NaN,NaN,NaN,2.075000,1.047011,269.717000,0.410418,0.910418,0.050000,0.005000,77.006380,77.006380,72.083600,% tga filt,,%      
2024.000000,7.208333,2.000000,NaN,NaN,NaN,0.026376,0.114875,2.133000,-1.211791,269.546000,0.409851,0.909851,0.050000,0.005000,82.126074,82.126074,71.970200,% tga filt,,%      
2024.000000,7.291667,2.000000,NaN,NaN,NaN,0.010133,0.037962,1.347000,0.098027,269.104000,0.409285,0.909285,0.050000,0.005000,77.107916,77.107916,71.857000,% tga filt,,%      
2024.000000,7.375000,2.000000,NaN,NaN,NaN,0.016181,0.070623,0.562000,-0.010764,269.013000,0.408719,0.908719,0.050000,0.005000,105.400798,105.400798,71.743800,% tga filt,,%      
2024.000000,7.458333,2.000000,NaN,NaN,NaN,NaN,NaN,0.806000,0.602468,269.957000,0.408152,0.908152,0.050000,0.005000,125.162818,125.162818,71.630400,% tga filt,,%      
2024.000000,7.541667,2.000000,NaN,NaN,NaN,NaN,NaN,0.704000,2.112137,271.338000,0.407586,0.907586,0.050000,0.005000,137.667170,137.667170,71.517200,% tga filt,,%      
2024.000000,7.625000,2.000000,NaN,NaN,NaN,NaN,NaN,2.342000,6.358894,273.005000,0.407019,0.907019,0.050000,0.005000,159.645074,159.645074,71.403800,% tga filt,,%      
2024.000000,7.708333,2.000000,NaN,NaN,NaN,0.016763,0.082958,1.474000,-2.368834,273.060000,0.406453,0.906453,0.050000,0.005000,152.516111,152.516111,71.290600,% tga filt,,%      
2024.000000,7.791667,2.000000,NaN,NaN,NaN,0.015601,0.079047,1.572000,-2.465209,272.883000,0.405887,0.905887,0.050000,0.005000,176.864527,176.864527,71.177400,% tga filt,,%      
2024.000000,7.875000,2.000000,NaN,NaN,NaN,0.019526,0.092224,1.375000,-1.912014,272.717000,0.405320,0.905320,0.050000,0.005000,176.917237,176.917237,71.064000,% tga filt,,%      
2024.000000,7.958333,2.000000,NaN,NaN,NaN,0.015744,0.083371,1.368000,-3.843816,272.730000,0.404754,0.904754,0.050000,0.005000,129.598167,129.598167,70.950800,% tga filt,,%      
2024.000000,8.041667,2.000000,NaN,NaN,NaN,0.030773,0.152726,2.433000,-8.652793,273.771000,0.404188,0.904188,0.050000,0.005000,160.174179,160.174179,70.837600,% tga filt,,%      
2024.000000,8.125000,2.000000,NaN,NaN,NaN,0.023457,0.111982,1.991000,-3.826473,273.118000,0.403621,0.903621,0.050000,0.005000,153.022103,153.022103,70.724200,% tga filt,,%      
2024.000000,8.208333,2.000000,NaN,NaN,NaN,0.035015,0.167847,2.505000,-7.866247,274.082000,0.403055,0.903055,0.050000,0.005000,138.398389,138.398389,70.611000,% tga filt,,%      
2024.000000,8.291667,2.000000,NaN,NaN,NaN,0.037724,0.180621,3.158000,-9.565681,274.081000,0.402488,0.902488,0.050000,0.005000,153.225478,153.225478,70.497600,% tga filt,,%      
2024.000000,8.375000,2.000000,NaN,NaN,NaN,0.045025,0.211016,3.049000,-10.931600,274.006000,0.401922,0.901922,0.050000,0.005000,138.582449,138.582449,70.384400,% tga filt,,%      
2024.000000,8.458333,2.000000,NaN,NaN,NaN,0.032216,0.152738,2.869000,-4.926170,274.575000,0.401356,0.901356,0.050000,0.005000,130.115429,130.115429,70.271200,% tga filt,,%      
2024.000000,8.541667,2.000000,NaN,NaN,NaN,0.042714,0.189219,2.905000,-6.436709,274.798000,0.400789,0.900789,0.050000,0.005000,126.246017,126.246017,70.157800,% tga filt,,%      
2024.000000,8.625000,2.000000,NaN,NaN,NaN,0.040368,0.189466,2.717000,-7.712564,274.549000,0.400223,0.900223,0.050000,0.005000,130.288820,130.288820,70.044600,% tga filt,,%      
2024.000000,8.708333,2.000000,NaN,NaN,NaN,0.010851,0.063104,1.145000,-2.577734,274.185000,0.399657,0.899657,0.050000,0.005000,138.951880,138.951880,69.931400,% tga filt,,%      
2024.000000,8.791667,2.000000,NaN,NaN,NaN,0.009822,0.053340,0.828000,-1.115158,273.557000,0.399090,0.899090,0.050000,0.005000,106.596083,106.596083,69.818000,% tga filt,,%      
2024.000000,8.875000,2.000000,NaN,NaN,NaN,0.012138,0.070102,1.781000,-3.398578,273.273000,0.398524,0.898524,0.050000,0.005000,106.667187,106.667187,69.704800,% tga filt,,%      
2024.000000,8.958333,2.000000,NaN,NaN,NaN,0.014492,0.085622,2.154000,-6.781652,273.541000,0.397958,0.897958,0.050000,0.005000,92.138495,92.138495,69.591600,% tga filt,,%      
2024.000000,9.041667,2.000000,NaN,NaN,NaN,0.039441,0.175850,3.394000,-5.518638,274.068000,0.397391,0.897391,0.050000,0.005000,106.809806,106.809806,69.478200,% tga filt,,%      
2024.000000,9.125000,2.000000,NaN,NaN,NaN,0.040937,0.197685,4.209000,-12.338750,273.991000,0.396825,0.896825,0.050000,0.005000,106.881195,106.881195,69.365000,% tga filt,,%      
2024.000000,9.208333,2.000000,NaN,NaN,NaN,0.077934,0.348224,6.010000,-17.623750,274.178000,0.396258,0.896258,0.050000,0.005000,109.634259,109.634259,69.251600,% tga filt,,%      
2024.000000,9.291667,2.000000,NaN,NaN,NaN,NaN,NaN,5.060000,-6.739694,273.717000,0.395692,0.895692,0.050000,0.005000,109.707634,109.707634,69.138400,% tga filt,,%      
2024.000000,9.375000,2.000000,NaN,NaN,NaN,NaN,NaN,6.028000,NaN,273.209000,0.395126,0.895126,0.050000,0.005000,107.096064,107.096064,69.025200,% tga filt,,%      
2024.000000,9.458333,2.000000,NaN,NaN,NaN,NaN,NaN,6.583000,NaN,273.720000,0.394559,0.894559,0.050000,0.005000,107.167963,107.167963,68.911800,% tga filt,,%      
2024.000000,9.541667,2.000000,NaN,NaN,NaN,NaN,NaN,6.318000,NaN,NaN,0.393993,0.893993,0.050000,0.005000,107.239833,107.239833,68.798600,% tga filt,,%      
2024.000000,9.625000,2.000000,NaN,NaN,NaN,NaN,NaN,6.220000,NaN,NaN,0.393427,0.893427,0.050000,0.005000,92.633475,92.633475,68.685400,% tga filt,,%      
2024.000000,9.708333,2.000000,NaN,NaN,NaN,NaN,NaN,5.934000,NaN,NaN,0.392860,0.892860,0.050000,0.005000,92.695790,92.695790,68.572000,% tga filt,,%      
2024.000000,9.791667,2.000000,NaN,NaN,NaN,NaN,NaN,4.654000,NaN,NaN,0.392294,0.892294,0.050000,0.005000,92.758079,92.758079,68.458800,% tga filt,,%      
2024.000000,9.875000,2.000000,NaN,NaN,NaN,NaN,NaN,4.336000,NaN,NaN,0.391727,0.891727,0.050000,0.005000,107.528531,107.528531,68.345400,% tga filt,,%      
2024.000000,9.958333,2.000000,NaN,NaN,NaN,NaN,NaN,4.477000,NaN,NaN,0.391161,0.891161,0.050000,0.005000,99.691643,99.691643,68.232200,% tga filt,,%      
2024.000000,10.041667,2.000000,NaN,NaN,NaN,NaN,NaN,7.714000,NaN,NaN,0.390595,0.890595,0.050000,0.005000,140.449845,140.449845,68.119000,% tga filt,,%      
2024.000000,10.125000,2.000000,NaN,NaN,NaN,NaN,NaN,8.120000,-84.843600,277.427000,0.390028,0.890028,0.050000,0.005000,131.870070,131.870070,68.005600,% tga filt,,%      
2024.000000,10.208333,2.000000,NaN,NaN,NaN,NaN,NaN,7.319000,-46.860180,276.712000,0.389462,0.889462,0.050000,0.005000,131.958982,131.958982,67.892400,% tga filt,,%      
2024.000000,10.291667,2.000000,NaN,NaN,NaN,NaN,NaN,6.335000,NaN,NaN,0.388896,0.888896,0.050000,0.005000,128.035803,128.035803,67.779200,% tga filt,,%      
2024.000000,10.375000,2.000000,NaN,NaN,NaN,NaN,NaN,6.007000,NaN,NaN,0.388329,0.888329,0.050000,0.005000,155.813387,155.813387,67.665800,% tga filt,,%      
2024.000000,10.458333,2.000000,NaN,NaN,NaN,NaN,NaN,8.750000,11.032540,NaN,0.387763,0.887763,0.050000,0.005000,180.624892,180.624892,67.552600,% tga filt,,%      
2024.000000,10.541667,2.000000,NaN,NaN,NaN,NaN,NaN,9.640000,NaN,271.808000,0.387196,0.887196,0.050000,0.005000,180.747222,180.747222,67.439200,% tga filt,,%      
2024.000000,10.625000,2.000000,NaN,NaN,NaN,NaN,NaN,8.480000,7.716835,271.873000,0.386630,0.886630,0.050000,0.005000,180.869502,180.869502,67.326000,% tga filt,,%      
2024.000000,10.708333,2.000000,NaN,NaN,NaN,NaN,NaN,8.410000,NaN,271.911000,0.386064,0.886064,0.050000,0.005000,180.991947,180.991947,67.212800,% tga filt,,%      
2024.000000,10.791667,2.000000,NaN,NaN,NaN,0.082156,0.374803,6.066000,-6.660451,271.824000,0.385497,0.885497,0.050000,0.005000,181.114775,181.114775,67.099400,% tga filt,,%      
2024.000000,10.875000,2.000000,NaN,NaN,NaN,0.080200,0.366285,5.549000,-10.350880,272.589000,0.384931,0.884931,0.050000,0.005000,181.237553,181.237553,66.986200,% tga filt,,%      
2024.000000,10.958333,2.000000,NaN,NaN,NaN,0.084551,0.386582,5.475000,-13.406760,272.996000,0.384365,0.884365,0.050000,0.005000,181.360497,181.360497,66.873000,% tga filt,,%      
2024.000000,11.041667,2.000000,NaN,NaN,NaN,0.067203,0.307608,4.323000,-10.260650,273.066000,0.383798,0.883798,0.050000,0.005000,156.660104,156.660104,66.759600,% tga filt,,%      
2024.000000,11.125000,2.000000,NaN,NaN,NaN,0.046578,0.213437,3.135000,-2.963120,273.151000,0.383232,0.883232,0.050000,0.005000,141.690954,141.690954,66.646400,% tga filt,,%      
2024.000000,11.208333,2.000000,NaN,NaN,NaN,0.021122,0.103079,1.607000,-1.402017,272.870000,0.382665,0.882665,0.050000,0.005000,156.873270,156.873270,66.533000,% tga filt,,%      
2024.000000,11.291667,2.000000,NaN,NaN,NaN,0.033864,0.164944,2.398000,-5.464008,273.000000,0.382099,0.882099,0.050000,0.005000,129.081663,129.081663,66.419800,% tga filt,,%      
2024.000000,11.375000,2.000000,NaN,NaN,NaN,NaN,NaN,2.277000,NaN,272.556000,0.381533,0.881533,0.050000,0.005000,100.845934,100.845934,66.306600,% tga filt,,%      
2024.000000,11.458333,2.000000,NaN,NaN,NaN,NaN,NaN,2.414000,10.797170,273.102000,0.380966,0.880966,0.050000,0.005000,111.651823,111.651823,66.193200,% tga filt,,%      
2024.000000,11.541667,2.000000,NaN,NaN,NaN,NaN,NaN,1.481000,13.002550,273.607000,0.380400,0.880400,0.050000,0.005000,129.345764,129.345764,66.080000,% tga filt,,%      
2024.000000,11.625000,2.000000,NaN,NaN,NaN,0.029803,0.137531,2.054000,-0.004884,274.222000,0.379676,0.879676,0.050000,0.005000,154.728167,154.728167,65.935200,% tga filt,,%      
2024.000000,11.708333,2.000000,NaN,NaN,NaN,0.027057,0.137991,2.258000,-5.545887,274.158000,0.378952,0.878952,0.050000,0.005000,157.575928,157.575928,65.790400,% tga filt,,%      
2024.000000,11.791667,2.000000,NaN,NaN,NaN,0.020874,0.113229,2.041000,-8.477363,273.615000,0.378228,0.878228,0.050000,0.005000,182.704341,182.704341,65.645600,% tga filt,,%      
2024.000000,11.875000,2.000000,NaN,NaN,NaN,0.040506,0.187726,2.750000,-4.594149,273.242000,0.377504,0.877504,0.050000,0.005000,182.864193,182.864193,65.500800,% tga filt,,%      
2024.000000,11.958333,2.000000,NaN,NaN,NaN,0.038024,0.176477,3.070000,-5.238043,273.575000,0.376780,0.876780,0.050000,0.005000,157.989890,157.989890,65.356000,% tga filt,,%      
2024.000000,12.041667,2.000000,NaN,NaN,NaN,0.017071,0.088584,1.409000,-2.773216,273.491000,0.376056,0.876056,0.050000,0.005000,134.100535,134.100535,65.211200,% tga filt,,%      
2024.000000,12.125000,2.000000,NaN,NaN,NaN,0.008689,0.061319,0.666000,-4.089960,272.296000,0.375332,0.875332,0.050000,0.005000,130.140020,130.140020,65.066400,% tga filt,,%      
2024.000000,12.208333,2.000000,NaN,NaN,NaN,0.009602,0.080158,0.943000,-14.028060,NaN,0.374608,0.874608,0.050000,0.005000,92.517060,92.517060,64.921600,% tga filt,,%      
2024.000000,12.291667,2.000000,NaN,NaN,NaN,0.010736,0.080519,1.869000,-10.909200,NaN,0.373884,0.873884,0.050000,0.005000,94.830794,94.830794,64.776800,% tga filt,,%      
2024.000000,12.375000,2.000000,NaN,NaN,NaN,0.030198,0.153077,2.975000,-10.433430,NaN,0.373160,0.873160,0.050000,0.005000,94.914201,94.914201,64.632000,% tga filt,,%      
2024.000000,12.458333,2.000000,NaN,NaN,NaN,0.051247,0.239931,5.167000,-1.684747,272.297000,0.372436,0.872436,0.050000,0.005000,110.050713,110.050713,64.487200,% tga filt,,%      
